Basin,Well Name,BHT Depth (m),Lat,Lon,Surface Temperature (°C),Formation Temperature (°C),Apparent Geothermal Gradient (°C/Km),Distance To Nearest Volcano (m),Number of Volcanoes Nearby,Moho Depth (m)
Sinú-San Jacinto,CORRALITO-1,0.28301388668884314,9.931383,-75.019656,0.9641008985879331,0.3171147658768763,25.482219354798055,0.5855237743666192,0.0,0.2844317976950421
Llanos Orientales,COSECHA-ASW,0.449759755002904,6.836859,-71.305112,0.9518613607188704,0.4734643024870176,24.790242007707988,0.5211889442097777,0.0,0.43058915983194734
Llanos Orientales,COSECHA-CNW,0.45715190875970224,6.80058,-71.31152,0.9525032092426189,0.5019538891077491,25.738302560789286,0.5188038204651416,0.0,0.43058915983194734
Llanos Orientales,COSECHA-G,0.5129098685252653,6.770205,-71.312335,0.9502107830551989,0.5526785728574837,25.43551611882751,0.517440854516514,0.0,0.43058915983194734
Guajira,COSINETAS-1,0.1498495168699509,11.946692,-71.371103,0.9838600770218227,0.17026444498173254,24.33567953202397,0.9969740929434194,0.0,0.3437741551598774
Caguan-Putumayo,COSTAYACO-1,0.36580600876498226,0.988002,-76.59578,0.878999486521181,0.3314112068659341,22.104409195292327,0.047960628932595374,0.2857142857142857,0.440061250452529
Valle Superior del Magdalena,COYAIMA-1,0.08754422091979513,3.791417,-75.285167,0.8754813863928113,0.09472095860817187,24.054780955711596,0.07316863227798806,0.14285714285714285,0.7849538897844031
Llanos Orientales,CRAVO SUR-1,0.5205132266751149,5.225914,-71.990914,0.9418962772785622,0.5379788586205045,24.558662396645037,0.4042753322774164,0.0,0.4992658862630428
Llanos Orientales,CRISTAL-1-CAG,0.10116690427160882,3.556329,-73.951259,0.8078860077021823,0.11226221060198066,25.577695811741048,0.19448940755025396,0.14285714285714285,0.5371493850204259
Valle Medio del Magdalena,CRISTAL-1-VMM,0.6315539363218755,7.318364,-73.500611,0.9514824133504491,0.45457938711859586,17.87053959300038,0.29600241168963415,0.0,0.6549706905814257
Valle Medio del Magdalena,CRISTALINA-1,0.3784782723480648,7.557764,-73.806964,0.9794582798459563,0.28222826101946746,18.319386468808645,0.29807620256141015,0.0,0.6422197465064845
Valle Medio del Magdalena,CRISTALINA-2,0.45540947251702835,7.519836,-73.774764,0.9794582798459563,0.3764617229562473,19.99427103732762,0.2959042480643946,0.0,0.5418839590348226
Valle Medio del Magdalena,CRISTALINA-3,0.49955119066476583,7.515322,-73.718525,0.9804364569961488,0.38265790301231667,18.744206973486175,0.2996066657042025,0.0,0.5418839590348226
Valle Medio del Magdalena,CRISTALINA-4,0.5604308569618248,7.527192,-73.70035,0.9782844672657252,0.40949147061759666,18.009475982339275,0.30238285634167444,0.0,0.5418839590348226
Valle Medio del Magdalena,CRISTALINA-6,0.5180315750567612,7.521267,-73.708994,0.9801430038510912,0.37721179280210354,17.9512364493051,0.30102941818587287,0.0,0.5418839590348226
Valle Medio del Magdalena,CRISTALINA-7,0.5839801467870532,7.533636,-73.689958,0.9784801026957637,0.5683484788027393,23.200966169222998,0.30393238372613557,0.0,0.5418839590348226
Valle Medio del Magdalena,CRISTALINA-8,0.5302286287554782,7.544119,-73.685419,0.9794582798459563,0.41392641178739903,19.062788811346216,0.30549943914589023,0.0,0.5418839590348226
Valle Superior del Magdalena,CUCUANA-1,0.10829505253709279,4.052808,-75.121361,0.8587512195121951,0.07413306930898528,19.130122466751043,0.03592629264004268,0.14285714285714285,0.7557317522216629
Catatumbo,CUCUTA-1,0.05855641797349384,7.877242,-72.468733,0.8957263157894737,0.1652392717040288,40.41747308174808,0.4522788903803418,0.0,0.5236225566057862
Catatumbo,CUCUTA-2,0.5092665927451291,7.869806,-72.490011,0.8685329910141206,0.6931025715465065,31.755155770981936,0.44939291708457274,0.0,0.5236225566057862
Llanos Orientales,CUERDAS-1,0.5758487776545752,4.842644,-72.440658,0.9358315789473683,0.5832397494207033,24.212144516368316,0.35526606849276227,0.0,0.4596705931530567
Llanos Orientales,CUMARAL-1AX,0.8347325624372987,4.426704,-73.282685,0.7758017971758664,1.0,29.00073914847581,0.2509622843633181,0.14285714285714285,0.49645205848028917
Llanos Orientales,CUMARAL-1X,0.13490680606156608,4.427442,-73.284556,0.781768677792041,0.12888191347755346,23.845780847902702,0.2507030205589693,0.14285714285714285,0.49645205848028917
Llanos Orientales,CUMARITO-1,0.12223454247848356,3.797014,-72.046372,0.9329948652118101,0.27182041763559933,40.16212937720691,0.4314099845861122,0.14285714285714285,0.32833662028805266
Llanos Orientales,CUPIAGUA E-41,0.7460795184539839,5.174833,-72.662899,0.8412418485237485,0.7574871762821473,24.714767281109346,0.3133834852860006,0.0,0.6022132374287363
Cordillera oriental,CUPIAGUA H-42,0.8393262579861661,5.254715,-72.586323,0.8316557124518613,0.7919022120895101,23.167946016099037,0.3217841392848091,0.0,0.5136350639331002
Cordillera oriental,CUPIAGUA H-8,0.8690004752098843,5.260022,-72.585656,0.8316557124518613,0.5285404198583872,15.672035906010688,0.3217530005049375,0.0,0.5136350639331002
Llanos Orientales,CUPIAGUA K-12Y,0.8505200908178889,5.157047,-72.668772,0.8412418485237485,0.5318368901136177,16.039950210726474,0.3131029261696904,0.0,0.6022132374287363
Cordillera oriental,CUPIAGUA NW-40,0.6564760547019378,5.217324,-72.633919,0.8291124518613608,0.6124038558940914,22.937946696613317,0.31618172466213335,0.0,0.6022132374287363
Cordillera oriental,CUPIAGUA Q-18 ST W,0.729447172501188,5.221725,-72.6296,0.8277430038510911,0.5427544868943479,18.793024049152514,0.3166593516033919,0.0,0.6022132374287363
Cordillera oriental,CUPIAGUA Q-6,0.7952901420349543,5.222592,-72.630217,0.8261779204107829,0.5389705242746845,17.289359816957727,0.3165527697348475,0.0,0.6022132374287363
Cordillera oriental,CUPIAGUA S-26,0.723691852790538,5.242644,-72.599533,0.83576405648267,0.5428685209667541,18.90323702498829,0.3202580384901927,0.0,0.5136350639331002
Llanos Orientales,CUPIAGUA SUR XL-4,0.8340989492581447,5.111747,-72.687981,0.8336120667522464,0.761360637622438,22.47808350111991,0.3119065496927102,0.0,0.6022132374287363
Llanos Orientales,CUPIAGUA SUR XL-5,0.8128729077564815,5.111749,-72.688187,0.8336120667522464,0.7249743982191243,22.013800616619804,0.3118785971982558,0.0,0.6022132374287363
Cordillera oriental,CUPIAGUA U-9,0.8056391572944717,5.229717,-72.62293,0.8177655969191271,0.7022994930466737,21.615309403771285,0.3173700054281076,0.0,0.6022132374287363
Cordillera oriental,CUPIAGUA XB-31Y,0.7738528961402397,5.212481,-72.648517,0.8421222079589217,0.5407276139013182,17.720259933755997,0.3143120429246925,0.0,0.6022132374287363
Llanos Orientales,CUPIAGUA XC-30,0.8179418131897143,5.185333,-72.652694,0.8622726572528883,0.7830743277227823,23.38428899187157,0.3144776926468079,0.0,0.6022132374287363
Cordillera oriental,CUPIAGUA XH-38,0.859021067638207,5.205978,-72.652453,0.825786649550706,0.5303801736294231,15.901997605940249,0.31394660531990154,0.0,0.6022132374287363
Llanos Orientales,CUPIAGUA XU-34,0.7361001108823063,5.162969,-72.670333,0.8543494223363286,0.7108671214416442,23.578189934156402,0.3127155155416699,0.0,0.6022132374287363
Cordillera oriental,CUPIAGUA YD-29,0.8526321347484027,5.260578,-72.603825,0.7764865211810013,0.7623875506095772,22.225607799371275,0.31924618471511534,0.0,0.6022132374287363
Llanos Orientales,CUPIAGUA-1,0.5724695073657532,5.211939,-72.622833,0.8455458279845955,0.5516025283665009,23.525678823831353,0.3178376526127381,0.0,0.6022132374287363
Caguan-Putumayo,CURIQUINGA-1,0.4228311948888537,0.283408,-76.558131,0.9120618741976891,0.48501011581352055,26.868441957970685,0.11603453129964714,0.7142857142857142,0.3415016582106907
Llanos Orientales,CUSIANA K-10,0.720629389091293,5.028914,-72.670075,0.9071709884467265,0.7112014081238456,23.86361158974381,0.3171993104371795,0.0,0.6022132374287363
Llanos Orientales,CUSIANA K-2A ST1(CUSIANA-2AX),0.4969639368498865,5.02961,-72.671468,0.905801540436457,0.4410178759320252,21.631259484144742,0.3169865702513859,0.0,0.6022132374287363
Llanos Orientales,CUSIANA K-7,0.6866254818100217,5.028822,-72.669872,0.9071709884467265,0.7307079516806698,25.533211192986816,0.31722996514448454,0.0,0.6022132374287363
Llanos Orientales,CUSIANA M-21,0.7549501029621417,5.060033,-72.654325,0.8240259306803592,0.5418463042837884,18.20895887680418,0.31819934941063005,0.0,0.6022132374287363
Llanos Orientales,CUSIANA M-25,0.7422778393790591,5.0599,-72.6545,0.8239281129653402,0.6715305198609103,22.33462951451981,0.31818041597509084,0.0,0.6022132374287363
Llanos Orientales,CUSIANA M-25Z,0.7477691535983949,5.059911,-72.654475,0.8239281129653402,0.7613324827130488,24.83404110221509,0.3181834005722734,0.0,0.6022132374287363
Llanos Orientales,CUSIANA MA-28,0.722002217646127,5.041825,-72.655861,0.9088338896020538,0.7503173792391746,25.00699381450059,0.3186388220995777,0.0,0.6022132374287363
Llanos Orientales,CUSIANA Q-17,0.7486139711706005,5.0435,-72.7036,0.8783147625160463,0.7691244374417592,24.862587585903945,0.31216009034476855,0.0,0.6022132374287363
Llanos Orientales,CUSIANA Q-4 ST2 Y,0.7794498125561011,5.033343,-72.700194,0.8786082156611039,0.5403200730856359,17.4804920910617,0.3129919760892363,0.0,0.6022132374287363
Llanos Orientales,CUSIANA Q-4(CUSIANA-4),0.7269655208828343,5.043028,-72.703086,0.8783147625160463,0.6563024491927312,22.11430942589101,0.31224643383514195,0.0,0.6022132374287363
Llanos Orientales,CUSIANA R-11,0.7077459211151592,5.051481,-72.691386,0.8798798459563542,0.543017719048466,19.13740315955565,0.31351241276085834,0.0,0.6022132374287363
Llanos Orientales,CUSIANA R-9,0.709488357357833,5.052117,-72.686381,0.8896616174582799,0.5430130985587609,19.062220043520952,0.3141629107595917,0.0,0.6022132374287363
Llanos Orientales,CUSIANA T3 ST-1,0.7320872274143303,5.096464,-72.648436,0.838502952503209,0.7305446919094927,24.336968859054988,0.3177584298994221,0.0,0.6022132374287363
Llanos Orientales,CUSIANA TA-22,0.7356777020962036,5.0898,-72.6528,0.814635430038511,0.7617563903095661,25.24235070465677,0.3173887533036908,0.0,0.6022132374287363
Llanos Orientales,CUSIANA TA-27,0.7322456307091187,5.0898,-72.6527,0.8145376123234918,0.7227134481151973,24.176088198347127,0.31740227293113504,0.0,0.6022132374287363
Llanos Orientales,CUSIANA TC-14,0.7428058503616876,5.068892,-72.680261,0.8813471116816431,0.71064771144624,23.293236654591034,0.3143938833599106,0.0,0.6022132374287363
Llanos Orientales,CUSIANA TC-18,0.7544220919795132,5.0688,-72.6801,0.8812492939666239,0.741466278884078,23.872874509680965,0.3144187950577373,0.0,0.6022132374287363
Llanos Orientales,CUSIANA TS-23,0.743650667933893,5.078356,-72.667958,0.8477956354300384,0.5423314066612557,18.39385294483086,0.31572703143046005,0.0,0.6022132374287363
Llanos Orientales,CUSIANA TS-24,0.7491419821532288,5.0785,-72.6679,0.8477956354300384,0.7651883981261478,24.82962744955519,0.3157299432831939,0.0,0.6022132374287363
Llanos Orientales,CUSIANA TS-26,0.8034215111674322,5.0787,-72.6678,0.8446654685494224,0.7729789496153343,23.540236031841047,0.31573661473929693,0.0,0.6022132374287363
Llanos Orientales,CUSIANA U-5(CUSIANA-5),0.8201594593167537,5.113978,-72.660303,0.8768474967907574,0.7554044413944463,22.53340999411238,0.3155830385451406,0.0,0.6022132374287363
Llanos Orientales,CUSIANA V-8,0.6599081260890227,5.0319,-72.691,0.8963132220795893,0.5890613777434908,21.820742472209105,0.3142795774954179,0.0,0.6022132374287363
Llanos Orientales,CUSIANA VA-12,0.682084587359417,5.0278,-72.6942,0.8992477535301668,0.6993125779348923,24.707598339041112,0.3140027076081901,0.0,0.6022132374287363
Llanos Orientales,CUSIANA WD-1,0.4766883151169544,4.936725,-72.649817,0.9204107830551991,0.3990987761331594,20.51004550772677,0.32352649387986954,0.0,0.4795989643931977
Llanos Orientales,CUSIANA WD-2,0.6061038069591848,4.9567,-72.6408,0.9200829268292683,0.5076058595523985,20.53151354253239,0.3239082210939199,0.0,0.4795989643931977
Llanos Orientales,CUSIANA-1 (ST),0.6817149796715771,5.016919,-72.654522,0.866381001283697,0.41752457029935314,15.81704089875209,0.3197322533200093,0.0,0.6022132374287363
Llanos Orientales,CUSIANA-2A,0.09731242409842125,5.0296,-72.6865,0.9017910141206675,0.205649991990074,37.21634677925135,0.3149689238879651,0.0,0.6022132374287363
Valle Superior del Magdalena,DAMASCO-1,0.12767305559955647,3.18615,-75.109912,0.8394811296534017,0.16694868693413778,28.290540652959706,0.1203192895776713,0.0,0.8124552052415706
Valle Inferior del Magdalena,DANTA-1-SIN-1969,0.4962775225724695,10.305367,-74.715167,0.8392854942233634,0.45658057382346556,22.621136086066233,0.6386159820310983,0.0,0.34553878584219255
Valle Superior del Magdalena,DARLY-1,0.0804160726543112,3.253236,-75.214489,0.8813471116816431,0.10940853260391226,27.147360872782276,0.10955533346702934,0.0,0.8124552052415706
Cordillera oriental,DELE B-1,0.8808807223190243,5.386328,-72.521128,0.7010690629011551,0.7374982587739705,21.154535521371454,0.3282317023920121,0.0,0.5136350639331002
Sinú-San Jacinto,DELTA-1,0.0030096626009821076,8.515596,-76.121778,0.9808277278562259,0.02946275409984156,25.6640491074977,0.4187775735897289,0.0,0.2528784780702438
Valle Medio del Magdalena,DIAMANTE-1,0.5378847880035905,5.854403,-74.483756,0.9385704749679076,0.36786510549078183,17.192279552728657,0.05915334496733297,0.0,0.5403878470434242
Valle Superior del Magdalena,DINA K-1,0.44991815829769255,3.0926,-75.300783,0.861001026957638,0.39521563835763746,21.654083328683104,0.0912497441951121,0.0,0.8124552052415706
Valle Superior del Magdalena,DINA K-10,0.280690638365278,3.067811,-75.297767,0.8458392811296533,0.26193250307185306,22.818546097657723,0.09093521993258216,0.0,0.8124552052415706
Valle Superior del Magdalena,DINA K-11,0.27208405934843444,3.073725,-75.295583,0.8503388960205391,0.24874240393068686,22.428022645232694,0.09139667847868355,0.0,0.8124552052415706
Valle Superior del Magdalena,DINA K-12,0.28882200749775594,3.093875,-75.296494,0.8551319640564825,0.25156315269656787,21.578616741617747,0.09187308311114568,0.0,0.8124552052415706
Valle Superior del Magdalena,DINA K-13,0.2734568879032684,3.070353,-75.296075,0.8478934531450577,0.28028227985912496,24.514366258130945,0.09123598626034382,0.0,0.8124552052415706
Valle Superior del Magdalena,DINA K-14,0.2737208933945826,3.083736,-75.295583,0.8533712451861359,0.24901779574292698,22.322249078152193,0.09168586038079897,0.0,0.8124552052415706
Valle Superior del Magdalena,DINA K-15,0.2611542320080258,3.077467,-75.298881,0.8548385109114249,0.2860431424916618,25.73474514031613,0.09105223882159345,0.0,0.8124552052415706
Valle Superior del Magdalena,DINA K-16,0.2826442790010032,3.063983,-75.295967,0.849556354300385,0.26617546452895063,22.953183673387755,0.09107990167639804,0.0,0.8124552052415706
Valle Superior del Magdalena,DINA K-17,0.27166165056233166,3.078739,-75.299861,0.8557188703465981,0.24867135494422282,22.409065007065987,0.0909552167728374,0.0,0.8124552052415706
Valle Superior del Magdalena,DINA K-18,0.2734040868050056,3.067389,-75.29425,0.8505345314505777,0.2685325536509224,23.69579000082898,0.09140551463940973,0.0,0.8124552052415706
Valle Superior del Magdalena,DINA K-19,0.26548392206557897,3.074867,-75.298247,0.8530777920410781,0.22806521224212417,21.383570847209576,0.09106465024342039,0.0,0.8124552052415706
Valle Superior del Magdalena,DINA K-2,0.2751465230476794,3.087008,-75.299967,0.8544472400513479,0.2414305213567723,21.71064468574388,0.09118713656002608,0.0,0.8124552052415706
Valle Superior del Magdalena,DINA K-20,0.2722952637414858,3.072839,-75.296889,0.8498498074454428,0.20964179370353503,19.74011940740137,0.09119334379635154,0.0,0.8124552052415706
Valle Superior del Magdalena,DINA K-22,0.2675959659960927,3.082417,-75.298717,0.8547406931964057,0.24798795399119783,22.62623600864969,0.09121929083888639,0.0,0.8124552052415706
Valle Superior del Magdalena,DINA K-23,0.2703416231057606,3.079078,-75.298433,0.8552297817715018,0.26410383653084607,23.558518145884797,0.09115999975229912,0.0,0.8124552052415706
Valle Superior del Magdalena,DINA K-24,0.27857859443476424,3.073614,-75.299633,0.8523930680359435,0.2654902068554393,23.141569019845907,0.09083986033390275,0.0,0.8124552052415706
